Points,100m,110mH,200m,300m,400m,400mH,4x100m,4x200m,4x400m,600m,800m,1000m,1500m,Mile,2000m,2000m SC,3000m,3000m SC,2 Miles,5000m,10000m,10 km,15 km,10 Miles,20 km,HM,25 km,30 km,Marathon,100 km
218,17.31,22.59,35.63,59.35,1:24.49,1:37.67,1:14.34,2:39.63,6:01.86,2:21.23,3:13.70,4:14.45,6:52.45,7:23.20,9:30.50,10:59.89,15:06.98,18:24.07,16:18.39,26:20.57,56:11.56,56:21,1:26:19,1:32:57,1:56:50,2:03:34,2:30:51,3:06:53,4:39:07,12:36:46
217,17.32,22.61,35.66,59.39,1:24.54,1:37.74,1:14.39,2:39.75,6:02.13,2:21.33,3:13.83,4:14.63,6:52.74,7:23.52,9:30.91,11:00.40,15:07.65,18:25.00,16:19.12,26:21.76,56:14.15,56:23,1:26:23,1:33:02,1:56:56,2:03:40,2:30:58,3:07:02,4:39:20,12:37:22
216,17.33,22.63,35.68,59.43,1:24.60,1:37.81,1:14.45,2:39.87,6:02.40,2:21.43,3:13.96,4:14.80,6:53.03,7:23.83,9:31.32,11:00.91,15:08.32,18:25.93,16:19.85,26:22.96,56:16.75,56:26,1:26:27,1:33:06,1:57:01,2:03:46,2:31:06,3:07:11,4:39:34,12:37:59
215,17.34,22.65,35.7,59.47,1:24.66,1:37.89,1:14.50,2:39.99,6:02.67,2:21.53,3:14.09,4:14.97,6:53.33,7:24.15,9:31.74,11:01.41,15:09.00,18:26.87,16:20.58,26:24.16,56:19.35,56:29,1:26:31,1:33:10,1:57:06,2:03:52,2:31:13,3:07:20,4:39:48,12:38:35
214,17.35,22.66,35.73,59.51,1:24.72,1:37.96,1:14.56,2:40.11,6:02.95,2:21.62,3:14.22,4:15.15,6:53.62,7:24.46,9:32.15,11:01.92,15:09.68,18:27.81,16:21.32,26:25.36,56:21.96,56:31,1:26:35,1:33:14,1:57:12,2:03:57,2:31:20,3:07:29,4:40:02,12:39:12
213,17.36,22.68,35.75,59.55,1:24.78,1:38.04,1:14.61,2:40.23,6:03.22,2:21.72,3:14.35,4:15.32,6:53.92,7:24.78,9:32.57,11:02.43,15:10.36,18:28.75,16:22.05,26:26.56,56:24.58,56:34,1:26:39,1:33:19,1:57:17,2:04:03,2:31:27,3:07:38,4:40:16,12:39:48
212,17.37,22.7,35.77,59.59,1:24.84,1:38.11,1:14.67,2:40.36,6:03.49,2:21.82,3:14.48,4:15.50,6:54.21,7:25.10,9:32.98,11:02.94,15:11.04,18:29.69,16:22.79,26:27.77,56:27.20,56:36,1:26:43,1:33:23,1:57:23,2:04:09,2:31:34,3:07:47,4:40:30,12:40:25
211,17.38,22.71,35.79,59.63,1:24.90,1:38.19,1:14.72,2:40.48,6:03.77,2:21.92,3:14.62,4:15.67,6:54.51,7:25.42,9:33.40,11:03.46,15:11.72,18:30.64,16:23.53,26:28.98,56:29.83,56:39,1:26:47,1:33:27,1:57:28,2:04:15,2:31:41,3:07:56,4:40:44,12:41:02
210,17.39,22.73,35.82,59.67,1:24.96,1:38.26,1:14.78,2:40.60,6:04.05,2:22.02,3:14.75,4:15.85,6:54.81,7:25.73,9:33.82,11:03.97,15:12.40,18:31.59,16:24.27,26:30.19,56:32.46,56:42,1:26:51,1:33:32,1:57:34,2:04:20,2:31:49,3:08:05,4:40:59,12:41:39
209,17.4,22.75,35.84,59.72,1:25.02,1:38.34,1:14.83,2:40.72,6:04.32,2:22.12,3:14.88,4:16.03,6:55.11,7:26.06,9:34.24,11:04.49,15:13.09,18:32.54,16:25.02,26:31.41,56:35.10,56:44,1:26:55,1:33:36,1:57:39,2:04:26,2:31:56,3:08:14,4:41:13,12:42:16
208,17.42,22.77,35.86,59.76,1:25.08,1:38.42,1:14.89,2:40.84,6:04.60,2:22.22,3:15.01,4:16.20,6:55.41,7:26.38,9:34.66,11:05.00,15:13.77,18:33.49,16:25.76,26:32.62,56:37.75,56:47,1:26:59,1:33:40,1:57:45,2:04:32,2:32:03,3:08:23,4:41:27,12:42:53
207,17.43,22.78,35.89,59.80,1:25.14,1:38.49,1:14.94,2:40.97,6:04.88,2:22.32,3:15.14,4:16.38,6:55.71,7:26.70,9:35.08,11:05.52,15:14.46,18:34.44,16:26.51,26:33.84,56:40.40,56:49,1:27:03,1:33:45,1:57:50,2:04:38,2:32:10,3:08:32,4:41:41,12:43:30
206,17.44,22.8,35.91,59.84,1:25.20,1:38.57,1:15.00,2:41.09,6:05.16,2:22.42,3:15.28,4:16.56,6:56.01,7:27.02,9:35.51,11:06.04,15:15.15,18:35.40,16:27.26,26:35.07,56:43.06,56:52,1:27:07,1:33:49,1:57:56,2:04:44,2:32:18,3:08:42,4:41:55,12:44:07
205,17.45,22.82,35.93,59.88,1:25.26,1:38.64,1:15.05,2:41.21,6:05.43,2:22.52,3:15.41,4:16.74,6:56.31,7:27.34,9:35.93,11:06.56,15:15.85,18:36.36,16:28.01,26:36.30,56:45.72,56:55,1:27:11,1:33:54,1:58:01,2:04:50,2:32:25,3:08:51,4:42:10,12:44:44
204,17.46,22.84,35.96,59.92,1:25.32,1:38.72,1:15.11,2:41.34,6:05.71,2:22.63,3:15.54,4:16.92,6:56.61,7:27.67,9:36.36,11:07.08,15:16.54,18:37.32,16:28.76,26:37.53,56:48.40,56:57,1:27:15,1:33:58,1:58:07,2:04:56,2:32:32,3:09:00,4:42:24,12:45:22
203,17.47,22.85,35.98,59.97,1:25.38,1:38.80,1:15.17,2:41.46,6:05.99,2:22.73,3:15.68,4:17.10,6:56.91,7:27.99,9:36.78,11:07.60,15:17.24,18:38.28,16:29.52,26:38.76,56:51.07,57:00,1:27:19,1:34:02,1:58:12,2:05:01,2:32:40,3:09:09,4:42:38,12:45:59
202,17.48,22.87,36.0,1:00.01,1:25.44,1:38.87,1:15.22,2:41.59,6:06.28,2:22.83,3:15.81,4:17.28,6:57.22,7:28.32,9:37.21,11:08.13,15:17.93,18:39.25,16:30.27,26:39.99,56:53.76,57:03,1:27:23,1:34:07,1:58:18,2:05:07,2:32:47,3:09:19,4:42:53,12:46:37
201,17.49,22.89,36.03,1:00.05,1:25.50,1:38.95,1:15.28,2:41.71,6:06.56,2:22.93,3:15.94,4:17.46,6:57.52,7:28.64,9:37.64,11:08.65,15:18.63,18:40.22,16:31.03,26:41.23,56:56.45,57:05,1:27:27,1:34:11,1:58:24,2:05:13,2:32:54,3:09:28,4:43:07,12:47:15
200,17.5,22.91,36.05,1:00.09,1:25.56,1:39.03,1:15.33,2:41.84,6:06.84,2:23.03,3:16.08,4:17.64,6:57.83,7:28.97,9:38.07,11:09.18,15:19.33,18:41.19,16:31.79,26:42.48,56:59.15,57:08,1:27:32,1:34:16,1:58:29,2:05:19,2:33:02,3:09:37,4:43:22,12:47:52
199,17.52,22.92,36.07,1:00.13,1:25.62,1:39.11,1:15.39,2:41.96,6:07.12,2:23.14,3:16.21,4:17.82,6:58.13,7:29.30,9:38.50,11:09.70,15:20.04,18:42.16,16:32.56,26:43.72,57:01.86,57:11,1:27:36,1:34:20,1:58:35,2:05:25,2:33:09,3:09:47,4:43:36,12:48:30
198,17.53,22.94,36.1,1:00.18,1:25.68,1:39.18,1:15.45,2:42.09,6:07.41,2:23.24,3:16.35,4:18.00,6:58.44,7:29.63,9:38.93,11:10.23,15:20.74,18:43.14,16:33.32,26:44.97,57:04.57,57:13,1:27:40,1:34:25,1:58:40,2:05:31,2:33:17,3:09:56,4:43:51,12:49:08
197,17.54,22.96,36.12,1:00.22,1:25.75,1:39.26,1:15.51,2:42.22,6:07.69,2:23.34,3:16.48,4:18.18,6:58.75,7:29.96,9:39.36,11:10.76,15:21.45,18:44.11,16:34.09,26:46.22,57:07.29,57:16,1:27:44,1:34:29,1:58:46,2:05:37,2:33:24,3:10:06,4:44:05,12:49:46
196,17.55,22.98,36.15,1:00.26,1:25.81,1:39.34,1:15.56,2:42.34,6:07.98,2:23.45,3:16.62,4:18.36,6:59.05,7:30.29,9:39.79,11:11.30,15:22.15,18:45.09,16:34.85,26:47.48,57:10.01,57:19,1:27:48,1:34:34,1:58:52,2:05:43,2:33:32,3:10:15,4:44:20,12:50:24
195,17.56,23.0,36.17,1:00.30,1:25.87,1:39.42,1:15.62,2:42.47,6:08.26,2:23.55,3:16.76,4:18.55,6:59.36,7:30.62,9:40.23,11:11.83,15:22.86,18:46.08,16:35.62,26:48.73,57:12.75,57:21,1:27:52,1:34:38,1:58:57,2:05:49,2:33:39,3:10:25,4:44:35,12:51:03
194,17.57,23.01,36.19,1:00.35,1:25.93,1:39.50,1:15.68,2:42.60,6:08.55,2:23.65,3:16.89,4:18.73,6:59.67,7:30.95,9:40.66,11:12.36,15:23.57,18:47.06,16:36.40,26:50.00,57:15.49,57:24,1:27:57,1:34:43,1:59:03,2:05:55,2:33:47,3:10:34,4:44:49,12:51:41
193,17.58,23.03,36.22,1:00.39,1:25.99,1:39.58,1:15.74,2:42.72,6:08.84,2:23.76,3:17.03,4:18.92,6:59.98,7:31.28,9:41.10,11:12.90,15:24.29,18:48.05,16:37.17,26:51.26,57:18.23,57:27,1:28:01,1:34:47,1:59:09,2:06:01,2:33:54,3:10:44,4:45:04,12:52:19
192,17.6,23.05,36.24,1:00.43,1:26.05,1:39.65,1:15.79,2:42.85,6:09.13,2:23.86,3:17.17,4:19.10,7:00.29,7:31.62,9:41.54,11:13.44,15:25.00,18:49.04,16:37.95,26:52.53,57:20.99,57:30,1:28:05,1:34:52,1:59:15,2:06:07,2:34:02,3:10:53,4:45:19,12:52:58
191,17.61,23.07,36.27,1:00.48,1:26.12,1:39.73,1:15.85,2:42.98,6:09.42,2:23.97,3:17.31,4:19.28,7:00.61,7:31.95,9:41.98,11:13.97,15:25.72,18:50.04,16:38.72,26:53.80,57:23.75,57:32,1:28:09,1:34:56,1:59:20,2:06:13,2:34:09,3:11:03,4:45:34,12:53:37
190,17.62,23.09,36.29,1:00.52,1:26.18,1:39.81,1:15.91,2:43.11,6:09.70,2:24.07,3:17.44,4:19.47,7:00.92,7:32.29,9:42.42,11:14.51,15:26.44,18:51.03,16:39.50,26:55.07,57:26.52,57:35,1:28:13,1:35:01,1:59:26,2:06:19,2:34:17,3:11:12,4:45:49,12:54:15
189,17.63,23.1,36.31,1:00.56,1:26.24,1:39.89,1:15.97,2:43.24,6:10.00,2:24.18,3:17.58,4:19.66,7:01.23,7:32.62,9:42.86,11:15.06,15:27.16,18:52.03,16:40.29,26:56.35,57:29.29,57:38,1:28:18,1:35:05,1:59:32,2:06:26,2:34:24,3:11:22,4:46:03,12:54:54
188,17.64,23.12,36.34,1:00.61,1:26.31,1:39.97,1:16.03,2:43.37,6:10.29,2:24.28,3:17.72,4:19.84,7:01.55,7:32.96,9:43.30,11:15.60,15:27.88,18:53.03,16:41.07,26:57.63,57:32.08,57:41,1:28:22,1:35:10,1:59:38,2:06:32,2:34:32,3:11:32,4:46:18,12:55:33
187,17.65,23.14,36.36,1:00.65,1:26.37,1:40.05,1:16.08,2:43.50,6:10.58,2:24.39,3:17.86,4:20.03,7:01.86,7:33.30,9:43.75,11:16.14,15:28.61,18:54.04,16:41.86,26:58.92,57:34.87,57:43,1:28:26,1:35:15,1:59:43,2:06:38,2:34:40,3:11:41,4:46:33,12:56:12
186,17.66,23.16,36.39,1:00.69,1:26.43,1:40.13,1:16.14,2:43.63,6:10.87,2:24.49,3:18.00,4:20.22,7:02.18,7:33.64,9:44.19,11:16.69,15:29.33,18:55.04,16:42.64,27:00.21,57:37.67,57:46,1:28:30,1:35:19,1:59:49,2:06:44,2:34:47,3:11:51,4:46:48,12:56:51
185,17.68,23.18,36.41,1:00.74,1:26.50,1:40.21,1:16.20,2:43.76,6:11.17,2:24.60,3:18.14,4:20.40,7:02.50,7:33.98,9:44.64,11:17.24,15:30.06,18:56.05,16:43.43,27:01.50,57:40.47,57:49,1:28:35,1:35:24,1:59:55,2:06:50,2:34:55,3:12:01,4:47:03,12:57:31
184,17.69,23.2,36.44,1:00.78,1:26.56,1:40.29,1:16.26,2:43.89,6:11.46,2:24.71,3:18.28,4:20.59,7:02.81,7:34.32,9:45.09,11:17.78,15:30.79,18:57.06,16:44.23,27:02.79,57:43.29,57:52,1:28:39,1:35:29,2:00:01,2:06:56,2:35:03,3:12:10,4:47:19,12:58:10
183,17.7,23.21,36.46,1:00.83,1:26.62,1:40.37,1:16.32,2:44.02,6:11.76,2:24.81,3:18.42,4:20.78,7:03.13,7:34.66,9:45.54,11:18.34,15:31.53,18:58.08,16:45.02,27:04.09,57:46.11,57:55,1:28:43,1:35:33,2:00:07,2:07:03,2:35:10,3:12:20,4:47:34,12:58:49
182,17.71,23.23,36.49,1:00.87,1:26.69,1:40.45,1:16.38,2:44.15,6:12.05,2:24.92,3:18.56,4:20.97,7:03.45,7:35.01,9:45.99,11:18.89,15:32.26,18:59.10,16:45.82,27:05.39,57:48.94,57:57,1:28:48,1:35:38,2:00:13,2:07:09,2:35:18,3:12:30,4:47:49,12:59:29
181,17.72,23.25,36.51,1:00.91,1:26.75,1:40.54,1:16.44,2:44.28,6:12.35,2:25.03,3:18.70,4:21.16,7:03.77,7:35.35,9:46.44,11:19.44,15:33.00,19:00.12,16:46.62,27:06.70,57:51.77,58:00,1:28:52,1:35:43,2:00:19,2:07:15,2:35:26,3:12:40,4:48:04,13:00:09
180,17.74,23.27,36.53,1:00.96,1:26.81,1:40.62,1:16.50,2:44.41,6:12.65,2:25.14,3:18.85,4:21.35,7:04.09,7:35.69,9:46.89,11:20.00,15:33.74,19:01.14,16:47.42,27:08.01,57:54.62,58:03,1:28:56,1:35:47,2:00:24,2:07:21,2:35:34,3:12:50,4:48:19,13:00:49
179,17.75,23.29,36.56,1:01.00,1:26.88,1:40.70,1:16.56,2:44.54,6:12.95,2:25.24,3:18.99,4:21.54,7:04.42,7:36.04,9:47.34,11:20.55,15:34.48,19:02.17,16:48.22,27:09.32,57:57.47,58:06,1:29:01,1:35:52,2:00:30,2:07:28,2:35:42,3:13:00,4:48:35,13:01:28
178,17.76,23.31,36.58,1:01.05,1:26.94,1:40.78,1:16.62,2:44.68,6:13.24,2:25.35,3:19.13,4:21.73,7:04.74,7:36.39,9:47.80,11:21.11,15:35.22,19:03.19,16:49.03,27:10.64,58:00.33,58:09,1:29:05,1:35:57,2:00:36,2:07:34,2:35:49,3:13:09,4:48:50,13:02:09
177,17.77,23.33,36.61,1:01.09,1:27.01,1:40.86,1:16.68,2:44.81,6:13.54,2:25.46,3:19.27,4:21.93,7:05.06,7:36.73,9:48.25,11:21.67,15:35.96,19:04.23,16:49.84,27:11.96,58:03.20,58:11,1:29:09,1:36:01,2:00:42,2:07:40,2:35:57,3:13:19,4:49:05,13:02:49
176,17.78,23.35,36.63,1:01.14,1:27.07,1:40.95,1:16.74,2:44.94,6:13.85,2:25.57,3:19.42,4:22.12,7:05.39,7:37.08,9:48.71,11:22.23,15:36.71,19:05.26,16:50.65,27:13.28,58:06.07,58:14,1:29:14,1:36:06,2:00:48,2:07:47,2:36:05,3:13:29,4:49:21,13:03:29
175,17.79,23.36,36.66,1:01.18,1:27.14,1:41.03,1:16.80,2:45.08,6:14.15,2:25.68,3:19.56,4:22.31,7:05.72,7:37.43,9:49.17,11:22.79,15:37.46,19:06.30,16:51.46,27:14.61,58:08.96,58:17,1:29:18,1:36:11,2:00:54,2:07:53,2:36:13,3:13:39,4:49:36,13:04:09
174,17.81,23.38,36.69,1:01.23,1:27.20,1:41.11,1:16.86,2:45.21,6:14.45,2:25.79,3:19.71,4:22.50,7:06.04,7:37.78,9:49.63,11:23.36,15:38.21,19:07.34,16:52.27,27:15.94,58:11.85,58:20,1:29:23,1:36:16,2:01:00,2:07:59,2:36:21,3:13:49,4:49:52,13:04:50
173,17.82,23.4,36.71,1:01.27,1:27.27,1:41.19,1:16.92,2:45.35,6:14.75,2:25.90,3:19.85,4:22.70,7:06.37,7:38.14,9:50.09,11:23.92,15:38.96,19:08.38,16:53.09,27:17.28,58:14.75,58:23,1:29:27,1:36:20,2:01:06,2:08:06,2:36:29,3:13:59,4:50:07,13:05:30
172,17.83,23.42,36.74,1:01.32,1:27.34,1:41.28,1:16.98,2:45.48,6:15.06,2:26.01,3:20.00,4:22.89,7:06.70,7:38.49,9:50.55,11:24.49,15:39.72,19:09.43,16:53.91,27:18.62,58:17.66,58:26,1:29:32,1:36:25,2:01:12,2:08:12,2:36:37,3:14:10,4:50:23,13:06:11
171,17.84,23.44,36.76,1:01.37,1:27.40,1:41.36,1:17.04,2:45.62,6:15.36,2:26.12,3:20.14,4:23.09,7:07.03,7:38.84,9:51.02,11:25.06,15:40.48,19:10.48,16:54.73,27:19.96,58:20.58,58:29,1:29:36,1:36:30,2:01:18,2:08:19,2:36:45,3:14:20,4:50:39,13:06:52
170,17.86,23.46,36.79,1:01.41,1:27.47,1:41.45,1:17.10,2:45.75,6:15.67,2:26.23,3:20.29,4:23.28,7:07.36,7:39.20,9:51.48,11:25.63,15:41.24,19:11.53,16:55.56,27:21.31,58:23.51,58:32,1:29:41,1:36:35,2:01:25,2:08:25,2:36:53,3:14:30,4:50:54,13:07:33
169,17.87,23.48,36.81,1:01.46,1:27.53,1:41.53,1:17.16,2:45.89,6:15.98,2:26.34,3:20.43,4:23.48,7:07.69,7:39.55,9:51.95,11:26.20,15:42.00,19:12.59,16:56.39,27:22.66,58:26.44,58:35,1:29:45,1:36:40,2:01:31,2:08:31,2:37:01,3:14:40,4:51:10,13:08:14
168,17.88,23.5,36.84,1:01.50,1:27.60,1:41.61,1:17.23,2:46.03,6:16.29,2:26.45,3:20.58,4:23.68,7:08.02,7:39.91,9:52.42,11:26.78,15:42.76,19:13.65,16:57.21,27:24.01,58:29.38,58:37,1:29:50,1:36:45,2:01:37,2:08:38,2:37:09,3:14:50,4:51:26,13:08:55
167,17.89,23.52,36.86,1:01.55,1:27.67,1:41.70,1:17.29,2:46.16,6:16.60,2:26.56,3:20.73,4:23.88,7:08.36,7:40.27,9:52.89,11:27.35,15:43.53,19:14.71,16:58.05,27:25.37,58:32.34,58:40,1:29:54,1:36:49,2:01:43,2:08:44,2:37:17,3:15:00,4:51:42,13:09:36
166,17.9,23.54,36.89,1:01.60,1:27.73,1:41.78,1:17.35,2:46.30,6:16.91,2:26.68,3:20.87,4:24.07,7:08.69,7:40.63,9:53.36,11:27.93,15:44.30,19:15.77,16:58.88,27:26.73,58:35.30,58:43,1:29:59,1:36:54,2:01:49,2:08:51,2:37:25,3:15:11,4:51:58,13:10:18
165,17.92,23.56,36.92,1:01.64,1:27.80,1:41.87,1:17.41,2:46.44,6:17.22,2:26.79,3:21.02,4:24.27,7:09.03,7:40.99,9:53.83,11:28.51,15:45.07,19:16.84,16:59.72,27:28.10,58:38.27,58:46,1:30:03,1:36:59,2:01:55,2:08:58,2:37:33,3:15:21,4:52:13,13:11:00
164,17.93,23.58,36.94,1:01.69,1:27.87,1:41.95,1:17.48,2:46.58,6:17.53,2:26.90,3:21.17,4:24.47,7:09.37,7:41.35,9:54.31,11:29.09,15:45.84,19:17.91,17:00.56,27:29.47,58:41.25,58:49,1:30:08,1:37:04,2:02:01,2:09:04,2:37:42,3:15:31,4:52:29,13:11:41
163,17.94,23.6,36.97,1:01.74,1:27.94,1:42.04,1:17.54,2:46.71,6:17.84,2:27.02,3:21.32,4:24.67,7:09.70,7:41.71,9:54.78,11:29.67,15:46.62,19:18.99,17:01.40,27:30.85,58:44.24,58:52,1:30:12,1:37:09,2:02:08,2:09:11,2:37:50,3:15:42,4:52:45,13:12:23
162,17.95,23.62,36.99,1:01.78,1:28.00,1:42.13,1:17.60,2:46.85,6:18.16,2:27.13,3:21.47,4:24.87,7:10.04,7:42.07,9:55.26,11:30.26,15:47.40,19:20.07,17:02.24,27:32.23,58:47.24,58:55,1:30:17,1:37:14,2:02:14,2:09:17,2:37:58,3:15:52,4:53:02,13:13:05
161,17.97,23.63,37.02,1:01.83,1:28.07,1:42.21,1:17.66,2:46.99,6:18.47,2:27.24,3:21.62,4:25.07,7:10.38,7:42.44,9:55.74,11:30.84,15:48.18,19:21.15,17:03.09,27:33.61,58:50.24,58:58,1:30:21,1:37:19,2:02:20,2:09:24,2:38:06,3:16:02,4:53:18,13:13:47
160,17.98,23.65,37.05,1:01.88,1:28.14,1:42.30,1:17.73,2:47.13,6:18.79,2:27.36,3:21.77,4:25.28,7:10.72,7:42.80,9:56.22,11:31.43,15:48.96,19:22.23,17:03.94,27:35.00,58:53.26,59:01,1:30:26,1:37:24,2:02:26,2:09:31,2:38:14,3:16:13,4:53:34,13:14:29
159,17.99,23.67,37.07,1:01.92,1:28.21,1:42.38,1:17.79,2:47.27,6:19.10,2:27.47,3:21.92,4:25.48,7:11.07,7:43.17,9:56.70,11:32.02,15:49.75,19:23.32,17:04.79,27:36.39,58:56.28,59:04,1:30:31,1:37:29,2:02:33,2:09:37,2:38:23,3:16:23,4:53:50,13:15:12
158,18.0,23.69,37.1,1:01.97,1:28.28,1:42.47,1:17.85,2:47.41,6:19.42,2:27.59,3:22.07,4:25.68,7:11.41,7:43.54,9:57.18,11:32.62,15:50.54,19:24.41,17:05.65,27:37.79,58:59.32,59:07,1:30:35,1:37:34,2:02:39,2:09:44,2:38:31,3:16:34,4:54:06,13:15:54
157,18.02,23.71,37.13,1:02.02,1:28.35,1:42.56,1:17.92,2:47.56,6:19.74,2:27.70,3:22.22,4:25.89,7:11.75,7:43.91,9:57.67,11:33.21,15:51.33,19:25.51,17:06.51,27:39.19,59:02.36,59:10,1:30:40,1:37:39,2:02:45,2:09:51,2:38:39,3:16:44,4:54:23,13:16:37
156,18.03,23.73,37.15,1:02.07,1:28.42,1:42.65,1:17.98,2:47.70,6:20.06,2:27.82,3:22.38,4:26.09,7:12.10,7:44.28,9:58.15,11:33.81,15:52.12,19:26.61,17:07.37,27:40.60,59:05.42,59:13,1:30:45,1:37:44,2:02:52,2:09:57,2:38:48,3:16:55,4:54:39,13:17:19
155,18.04,23.75,37.18,1:02.11,1:28.48,1:42.73,1:18.05,2:47.84,6:20.38,2:27.93,3:22.53,4:26.30,7:12.44,7:44.65,9:58.64,11:34.40,15:52.92,19:27.71,17:08.23,27:42.01,59:08.48,59:16,1:30:49,1:37:49,2:02:58,2:10:04,2:38:56,3:17:06,4:54:56,13:18:02
154,18.05,23.77,37.21,1:02.16,1:28.55,1:42.82,1:18.11,2:47.98,6:20.70,2:28.05,3:22.68,4:26.50,7:12.79,7:45.02,9:59.13,11:35.00,15:53.72,19:28.82,17:09.10,27:43.42,59:11.56,59:19,1:30:54,1:37:54,2:03:04,2:10:11,2:39:05,3:17:16,4:55:12,13:18:45
153,18.07,23.79,37.23,1:02.21,1:28.62,1:42.91,1:18.18,2:48.13,6:21.02,2:28.17,3:22.84,4:26.71,7:13.14,7:45.40,9:59.62,11:35.60,15:54.52,19:29.93,17:09.96,27:44.84,59:14.64,59:22,1:30:59,1:37:59,2:03:11,2:10:18,2:39:13,3:17:27,4:55:29,13:19:29
152,18.08,23.82,37.26,1:02.26,1:28.69,1:43.00,1:18.24,2:48.27,6:21.35,2:28.29,3:22.99,4:26.92,7:13.49,7:45.77,10:00.11,11:36.21,15:55.32,19:31.04,17:10.84,27:46.27,59:17.74,59:25,1:31:03,1:38:04,2:03:17,2:10:24,2:39:22,3:17:38,4:55:45,13:20:12
151,18.09,23.84,37.29,1:02.31,1:28.76,1:43.09,1:18.31,2:48.41,6:21.67,2:28.40,3:23.15,4:27.12,7:13.84,7:46.15,10:00.60,11:36.81,15:56.13,19:32.16,17:11.71,27:47.70,59:20.84,59:28,1:31:08,1:38:09,2:03:24,2:10:31,2:39:30,3:17:48,4:56:02,13:20:55
150,18.11,23.86,37.32,1:02.36,1:28.83,1:43.18,1:18.37,2:48.56,6:22.00,2:28.52,3:23.30,4:27.33,7:14.19,7:46.52,10:01.10,11:37.42,15:56.93,19:33.28,17:12.59,27:49.13,59:23.96,59:32,1:31:13,1:38:14,2:03:30,2:10:38,2:39:39,3:17:59,4:56:19,13:21:39
149,18.12,23.88,37.34,1:02.41,1:28.91,1:43.27,1:18.44,2:48.70,6:22.33,2:28.64,3:23.46,4:27.54,7:14.55,7:46.90,10:01.60,11:38.03,15:57.75,19:34.40,17:13.47,27:50.57,59:27.08,59:35,1:31:18,1:38:20,2:03:37,2:10:45,2:39:47,3:18:10,4:56:35,13:22:23
148,18.13,23.9,37.37,1:02.45,1:28.98,1:43.36,1:18.50,2:48.85,6:22.66,2:28.76,3:23.61,4:27.75,7:14.90,7:47.28,10:02.10,11:38.64,15:58.56,19:35.53,17:14.35,27:52.01,59:30.22,59:38,1:31:23,1:38:25,2:03:43,2:10:52,2:39:56,3:18:21,4:56:52,13:23:07
147,18.15,23.92,37.4,1:02.50,1:29.05,1:43.45,1:18.57,2:48.99,6:22.98,2:28.88,3:23.77,4:27.96,7:15.26,7:47.67,10:02.60,11:39.26,15:59.38,19:36.66,17:15.24,27:53.46,59:33.36,59:41,1:31:27,1:38:30,2:03:50,2:10:59,2:40:04,3:18:32,4:57:09,13:23:51
146,18.16,23.94,37.43,1:02.55,1:29.12,1:43.54,1:18.63,2:49.14,6:23.32,2:29.00,3:23.93,4:28.17,7:15.61,7:48.05,10:03.10,11:39.87,16:00.20,19:37.80,17:16.13,27:54.91,59:36.52,59:44,1:31:32,1:38:35,2:03:56,2:11:06,2:40:13,3:18:43,4:57:26,13:24:35
145,18.17,23.96,37.45,1:02.60,1:29.19,1:43.63,1:18.70,2:49.29,6:23.65,2:29.12,3:24.09,4:28.38,7:15.97,7:48.43,10:03.60,11:40.49,16:01.02,19:38.94,17:17.02,27:56.37,59:39.69,59:47,1:31:37,1:38:40,2:04:03,2:11:13,2:40:22,3:18:54,4:57:43,13:25:19
144,18.18,23.98,37.48,1:02.65,1:29.26,1:43.72,1:18.77,2:49.44,6:23.98,2:29.24,3:24.25,4:28.60,7:16.33,7:48.82,10:04.11,11:41.11,16:01.85,19:40.08,17:17.92,27:57.84,59:42.87,59:50,1:31:42,1:38:46,2:04:10,2:11:20,2:40:30,3:19:05,4:58:00,13:26:04
143,18.2,24.0,37.51,1:02.70,1:29.33,1:43.81,1:18.83,2:49.58,6:24.31,2:29.36,3:24.40,4:28.81,7:16.69,7:49.20,10:04.62,11:41.73,16:02.67,19:41.23,17:18.82,27:59.30,59:46.06,59:53,1:31:47,1:38:51,2:04:16,2:11:27,2:40:39,3:19:16,4:58:17,13:26:48
142,18.21,24.02,37.54,1:02.75,1:29.41,1:43.90,1:18.90,2:49.73,6:24.65,2:29.48,3:24.56,4:29.03,7:17.05,7:49.59,10:05.13,11:42.36,16:03.50,19:42.38,17:19.72,28:00.78,59:49.26,59:57,1:31:52,1:38:56,2:04:23,2:11:34,2:40:48,3:19:27,4:58:34,13:27:33
141,18.22,24.04,37.56,1:02.80,1:29.48,1:43.99,1:18.97,2:49.88,6:24.99,2:29.60,3:24.72,4:29.24,7:17.42,7:49.98,10:05.64,11:42.98,16:04.34,19:43.54,17:20.62,28:02.26,59:52.47,1:00:00,1:31:57,1:39:01,2:04:30,2:11:41,2:40:57,3:19:38,4:58:51,13:28:18
140,18.24,24.06,37.59,1:02.85,1:29.55,1:44.09,1:19.04,2:50.03,6:25.32,2:29.72,3:24.89,4:29.46,7:17.78,7:50.37,10:06.15,11:43.61,16:05.18,19:44.69,17:21.53,28:03.74,59:55.70,1:00:03,1:32:02,1:39:07,2:04:36,2:11:48,2:41:06,3:19:49,4:59:09,13:29:03
